week,country,channel,actual_conversions,target_conversions,conversions_variance,conversions_attainment,actual_spend,target_spend,spend_variance,spend_attainment,actual_profit_per_user,target_profit_per_user,ppu_variance,ppu_attainment
2025-03-03,France,Organic,9,393,-384,0.022900763358778626,2395.99,5715.01,-3319.0200000000004,0.419245110682221,1.8644444444444161,26.75,-24.885555555555584,0.06969885773623985
2025-03-03,France,Paid Search,10,115,-105,0.086956521739130432,2513.27,5038.35,-2525.0800000000004,0.498827989321901,45.727,67.17,-21.443000000000005,0.68076522256959948
2025-03-03,France,Paid Social,13,91,-78,0.14285714285714285,16663.38,23927.81,-7264.43,0.69640221984377171,-1027.8623076923077,33.09,-1060.9523076923076,-31.062626403514887
2025-03-03,France,Partnerships,4,490,-486,0.00816326530612245,16908.76,24611.28,-7702.52,0.68703293774236851,-4089.2099999999996,29.08,-4118.29,-140.61932599724895
2025-03-03,Germany,Affiliate,3,389,-386,0.0077120822622107968,11824.01,16451.74,-4627.7300000000014,0.71870878095569213,-3370.3233333333337,63.91,-3434.2333333333336,-52.735461325822783
2025-03-03,Germany,Organic,13,201,-188,0.064676616915422883,15261.63,9929.26,5332.369999999999,1.5370359926117354,-980.55769230769226,58.15,-1038.7076923076922,-16.86255704742377
2025-03-03,Germany,Paid Search,15,233,-218,0.064377682403433473,6795.96,13986.77,-7190.81,0.4858848754930552,-270.754,59.47,-330.22400000000005,-4.5527829157558433
2025-03-03,Germany,Paid Social,17,172,-155,0.098837209302325577,7809.35,19487.54,-11678.19,0.40073554691869778,-273.79882352941178,79.34,-353.13882352941175,-3.4509556784649833
2025-03-03,Germany,Partnerships,7,102,-95,0.068627450980392163,1139.76,6910.13,-5770.37,0.16494045698127241,92.0671428571428,50.0,42.0671428571428,1.8413428571428561
2025-03-03,Spain,Affiliate,7,311,-304,0.022508038585209004,9025.36,6733.39,2291.9700000000003,1.3403887195008755,-1070.1628571428571,54.26,-1124.4228571428571,-19.722868727291875
2025-03-03,Spain,Organic,18,110,-92,0.16363636363636364,9218.37,22433.99,-13215.62,0.41091085446681574,-304.7744444444445,23.94,-328.7144444444445,-12.730762090411215
2025-03-03,Spain,Paid Search,11,366,-355,0.030054644808743168,13830.98,13656.15,174.82999999999993,1.0128022905430887,-1176.3445454545454,30.27,-1206.6145454545454,-38.861729284920564
2025-03-03,Spain,Paid Social,10,131,-121,0.076335877862595422,17312.31,16628.57,683.7400000000016,1.0411183884122328,-1568.4450000000002,46.74,-1615.1850000000002,-33.556803594351734
2025-03-03,Spain,Partnerships,2,434,-432,0.004608294930875576,19350.89,14445.46,4905.43,1.33958281702348,-9615.1549999999988,76.34,-9691.494999999999,-125.95172910662822
2025-03-03,UK,Affiliate,7,145,-138,0.048275862068965517,17145.95,20363.07,-3217.119999999999,0.842012034531139,-2302.7171428571428,57.6,-2360.3171428571427,-39.977728174603172
2025-03-03,UK,Organic,20,350,-330,0.057142857142857141,2320.23,19717.48,-17397.25,0.11767375952707954,122.22,28.92,93.3,4.2261410788381744
2025-03-03,UK,Paid Search,11,459,-448,0.023965141612200435,11444.34,12887.95,-1443.6100000000006,0.88798761633929368,-849.080909090909,63.09,-912.170909090909,-13.458248677934838
2025-03-03,UK,Paid Social,13,154,-141,0.084415584415584416,7451.36,16739.11,-9287.75,0.44514672524405419,-320.07615384615383,24.51,-344.58615384615382,-13.059002604902236
2025-03-03,UK,Partnerships,9,206,-197,0.043689320388349516,13626.36,24319.15,-10692.79,0.56031399123735826,-1322.7266666666667,43.19,-1365.9166666666667,-30.625762136296984
2025-03-10,France,Affiliate,8,495,-487,0.016161616161616162,2111.12,11773.36,-9662.2400000000016,0.17931329713862482,-47.683749999999947,65.24,-112.92374999999994,-0.7308974555487423
2025-03-10,France,Organic,13,419,-406,0.031026252983293555,8330.26,15968.81,-7638.5499999999993,0.52165815737052423,-443.93692307692311,67.68,-511.61692307692311,-6.559351700309147
2025-03-10,France,Paid Search,11,192,-181,0.057291666666666664,16987.34,3368.44,13618.9,5.0430881951289024,-1389.7127272727273,60.16,-1449.8727272727274,-23.100278046421664
2025-03-10,France,Paid Social,10,332,-322,0.030120481927710843,3173.76,18354.96,-15181.199999999999,0.17291021064605971,-170.10399999999998,29.96,-200.064,-5.6777036048064078
2025-03-10,France,Partnerships,7,324,-317,0.021604938271604937,18369.44,14747.98,3621.4599999999991,1.2455563405971528,-2361.9014285714284,48.16,-2410.0614285714282,-49.042803749406737
2025-03-10,Germany,Affiliate,7,111,-104,0.063063063063063057,0.0,13499.36,-13499.36,0.0,263.8257142857143,26.63,237.1957142857143,9.9070865296926147
2025-03-10,Germany,Organic,18,452,-434,0.039823008849557522,17632.73,8229.86,9402.869999999999,2.1425309786557727,-738.68444444444447,53.52,-792.20444444444445,-13.802026241488125
2025-03-10,Germany,Paid Search,7,296,-289,0.02364864864864865,0.0,11762.58,-11762.58,0.0,154.46571428571428,77.48,76.98571428571428,1.9936204734862453
2025-03-10,Germany,Paid Social,19,360,-341,0.052777777777777778,10177.6,4345.13,5832.47,2.3423004605155655,-350.03263157894742,46.27,-396.3026315789474,-7.5650017631067081
2025-03-10,Germany,Partnerships,5,120,-115,0.041666666666666664,3498.11,16495.26,-12997.149999999998,0.21206758790100916,-500.398,58.12,-558.518,-8.6097384721266348
2025-03-10,Spain,Affiliate,17,305,-288,0.055737704918032788,4258.39,19384.18,-15125.79,0.21968378337386468,-56.656470588235315,21.63,-78.286470588235318,-2.6193467678333482
2025-03-10,Spain,Organic,13,111,-98,0.11711711711711711,18750.0,5826.2,12923.8,3.2182211389928255,-1133.856153846154,53.56,-1187.416153846154,-21.169831102430059
2025-03-10,Spain,Paid Search,10,79,-69,0.12658227848101267,0.0,7537.68,-7537.68,0.0,261.24999999999994,76.18,185.06999999999994,3.4293777894460478
2025-03-10,Spain,Paid Social,22,189,-167,0.1164021164021164,1386.63,10800.32,-9413.6899999999987,0.12838786258184945,149.96954545454545,44.75,105.21954545454545,3.3512747587607921
2025-03-10,Spain,Partnerships,2,371,-369,0.0053908355795148251,12782.94,4549.12,8233.82,2.809980831457513,-6276.55,34.54,-6311.09,-181.71829762594095
2025-03-10,UK,Affiliate,3,55,-52,0.054545454545454543,16240.17,7475.76,8764.41,2.1723771228610871,-5292.41,62.05,-5354.46,-85.29266720386785
2025-03-10,UK,Organic,12,203,-191,0.059113300492610835,2286.42,4287.58,-2001.1599999999999,0.53326585159927042,-87.284166666666678,37.51,-124.79416666666668,-2.3269572558428866
2025-03-10,UK,Paid Search,15,317,-302,0.0473186119873817,15724.32,16490.46,-766.13999999999942,0.95354041063742312,-864.694,61.4,-926.09399999999994,-14.082964169381107
2025-03-10,UK,Paid Social,18,170,-152,0.10588235294117647,5095.23,18611.41,-13516.18,0.27376915558788933,-40.976666666666659,42.06,-83.036666666666662,-0.9742431447139005
2025-03-10,UK,Partnerships,3,341,-338,0.0087976539589442824,13589.34,6315.66,7273.68,2.1516896096369975,-4523.37,76.74,-4600.11,-58.944096950742768
2025-03-17,France,Affiliate,6,162,-156,0.037037037037037035,8137.44,13676.37,-5538.9300000000012,0.59499998903217732,-1104.8483333333334,78.11,-1182.9583333333333,-14.144774463363634
2025-03-17,France,Organic,8,176,-168,0.045454545454545456,12940.26,17533.32,-4593.0599999999995,0.73803820383133378,-1435.82125,49.32,-1485.14125,-29.11235300081103
2025-03-17,France,Paid Search,13,140,-127,0.09285714285714286,17270.36,1459.67,15810.69,11.831687984270417,-1191.0884615384616,65.19,-1256.2784615384617,-18.271030242958453
2025-03-17,France,Paid Social,7,88,-81,0.079545454545454544,3292.26,3970.05,-677.79,0.82927419050137907,-311.23142857142864,75.33,-386.56142857142862,-4.131573457738333
2025-03-17,France,Partnerships,7,330,-323,0.021212121212121213,9719.46,22840.32,-13120.86,0.42553957212508403,-1105.8,22.82,-1128.62,-48.45749342681858
2025-03-17,Germany,Affiliate,9,382,-373,0.02356020942408377,11903.86,7333.93,4569.93,1.6231215732901731,-1025.7188888888891,66.19,-1091.9088888888891,-15.49658390827752
2025-03-17,Germany,Organic,7,456,-449,0.015350877192982455,17519.76,24230.04,-6710.2800000000025,0.72305947493276934,-2272.2785714285715,22.03,-2294.3085714285717,-103.14473769535049
2025-03-17,Germany,Paid Search,17,332,-315,0.051204819277108432,15039.96,14545.84,494.119999999999,1.0339698497989802,-734.25999999999988,45.69,-779.94999999999982,-16.070474939811774
2025-03-17,Germany,Paid Social,15,411,-396,0.0364963503649635,10209.51,10193.5,16.010000000000218,1.0015706087212439,-446.432,72.5,-518.932,-6.15768275862069
2025-03-17,Germany,Partnerships,4,126,-122,0.031746031746031744,11331.25,13680.43,-2349.1800000000003,0.8282817133671968,-2480.9425,60.46,-2541.4025,-41.034444260668209
2025-03-17,Spain,Affiliate,7,259,-252,0.027027027027027029,19743.74,4744.02,14999.720000000001,4.1618163498467542,-2573.0128571428572,53.5,-2626.5128571428572,-48.093698264352469
2025-03-17,Spain,Organic,9,489,-480,0.018404907975460124,19025.12,3770.61,15254.509999999998,5.0456345259785547,-1938.5633333333333,21.6,-1960.1633333333332,-89.7483024691358
2025-03-17,Spain,Paid Search,11,272,-261,0.040441176470588237,13959.26,18673.7,-4714.4400000000005,0.74753583917488231,-1090.6636363636362,53.35,-1144.0136363636361,-20.443554571014737
2025-03-17,Spain,Paid Social,6,394,-388,0.015228426395939087,1392.25,8752.55,-7360.2999999999993,0.15906792877504272,-120.62666666666667,37.48,-158.10666666666665,-3.2184276058342229
2025-03-17,Spain,Partnerships,9,435,-426,0.020689655172413793,4989.54,2321.17,2668.37,2.1495797378046415,-411.9711111111111,51.93,-463.90111111111111,-7.9332006761238416
2025-03-17,UK,Affiliate,9,136,-127,0.0661764705882353,11171.06,12500.14,-1329.08,0.89367479084234258,-918.1155555555556,69.65,-987.76555555555558,-13.181845736619605
2025-03-17,UK,Organic,18,212,-194,0.084905660377358486,3821.31,24870.04,-21048.73,0.15365114008662631,-37.442222222222227,40.68,-78.122222222222234,-0.92040860919916978
2025-03-17,UK,Paid Search,21,239,-218,0.087866108786610872,14930.29,14920.61,9.680000000000291,1.0006487670410258,-572.23142857142864,57.56,-629.7914285714287,-9.9414772163208589
2025-03-17,UK,Paid Social,12,102,-90,0.11764705882352941,0.0,9552.05,-9552.05,0.0,150.76333333333335,48.92,101.84333333333335,3.0818342872717364
2025-03-17,UK,Partnerships,6,137,-131,0.043795620437956206,14535.36,5521.95,9013.41,2.6322875071306333,-2235.231666666667,41.18,-2276.4116666666669,-54.279545086611634
2025-03-24,France,Affiliate,8,265,-257,0.030188679245283019,4794.7,18698.98,-13904.279999999999,0.2564150557944872,-323.46249999999992,45.87,-369.33249999999992,-7.05172225855679
2025-03-24,France,Organic,11,473,-462,0.023255813953488372,2495.29,3476.56,-981.27,0.71774685321122034,-129.58727272727273,67.48,-197.06727272727272,-1.9203804494260925
2025-03-24,France,Paid Search,10,267,-257,0.037453183520599252,9335.72,20159.16,-10823.44,0.46310064506656029,-661.58999999999992,55.3,-716.88999999999987,-11.963652802893309
2025-03-24,France,Paid Social,17,103,-86,0.1650485436893204,2451.09,21966.58,-19515.49,0.11158268606219084,48.805294117647037,73.49,-24.684705882352958,0.66410796186756071
2025-03-24,France,Partnerships,1,50,-49,0.02,11430.56,17226.71,-5796.15,0.66353703057635494,-11301.539999999999,32.75,-11334.289999999999,-345.08519083969463
2025-03-24,Germany,Affiliate,6,396,-390,0.015151515151515152,17349.76,1195.05,16154.71,14.518020166520229,-2796.6516666666666,65.38,-2862.0316666666668,-42.775339043540328
2025-03-24,Germany,Organic,12,123,-111,0.0975609756097561,19426.92,1414.18,18012.739999999998,13.737232884074162,-1492.9449999999997,76.52,-1569.4649999999997,-19.510520125457393
2025-03-24,Germany,Paid Search,16,379,-363,0.04221635883905013,7580.54,14352.89,-6772.3499999999995,0.52815426022215739,-278.031875,41.94,-319.971875,-6.6292769432522656
2025-03-24,Germany,Paid Social,19,275,-256,0.069090909090909092,17788.84,12401.27,5387.57,1.4344369568600635,-770.28315789473686,67.96,-838.2431578947369,-11.334360769492893
2025-03-24,Germany,Partnerships,8,448,-440,0.017857142857142856,14273.69,15929.78,-1656.0900000000001,0.89603811226520391,-1582.9775,51.65,-1634.6275,-30.648160696999032
2025-03-24,Spain,Affiliate,3,163,-160,0.018404907975460124,3718.82,15822.33,-12103.51,0.23503617987995448,-900.38666666666666,37.48,-937.86666666666667,-24.023123443614374
2025-03-24,Spain,Organic,13,393,-380,0.033078880407124679,16085.81,7302.68,8783.13,2.2027269440808031,-1055.9246153846154,50.88,-1106.8046153846155,-20.753235365263667
2025-03-24,Spain,Paid Search,12,112,-100,0.10714285714285714,0.0,11672.89,-11672.89,0.0,237.81916666666666,43.46,194.35916666666665,5.4721391317686763
2025-03-24,Spain,Paid Social,13,237,-224,0.054852320675105488,10278.16,8721.91,1556.25,1.1784299539894358,-604.02692307692314,65.6,-669.62692307692316,-9.2077274859287073
2025-03-24,Spain,Partnerships,2,68,-66,0.029411764705882353,13114.53,13575.07,-460.53999999999905,0.96607457641102412,-6376.805,26.48,-6403.285,-240.8158987915408
2025-03-24,UK,Affiliate,7,497,-490,0.014084507042253521,5837.76,2146.13,3691.63,2.720133449511446,-584.30857142857144,23.54,-607.8485714285714,-24.821944410729458
2025-03-24,UK,Organic,14,122,-108,0.11475409836065574,0.0,15382.94,-15382.94,0.0,162.26,21.05,141.20999999999998,7.7083135391923987
2025-03-24,UK,Paid Search,14,498,-484,0.028112449799196786,0.0,21918.17,-21918.17,0.0,143.07285714285715,24.08,118.99285714285715,5.9415638348362609
2025-03-24,UK,Paid Social,21,483,-462,0.043478260869565216,0.0,5061.08,-5061.08,0.0,218.66571428571427,54.9,163.76571428571427,3.9829820452771272
2025-03-24,UK,Partnerships,5,118,-113,0.0423728813559322,7366.39,1385.12,5981.27,5.3182323553193953,-1324.748,38.36,-1363.108,-34.534619395203336
2025-03-31,France,Affiliate,9,338,-329,0.026627218934911243,2803.74,7233.59,-4429.85,0.38760007133387431,-123.2533333333333,76.88,-200.1333333333333,-1.603191120360735
2025-03-31,France,Organic,16,473,-457,0.03382663847780127,0.0,7069.76,-7069.76,0.0,191.47375,57.57,133.90375,3.3259293034566615
2025-03-31,France,Paid Search,12,471,-459,0.025477707006369428,16063.65,4391.66,11671.99,3.6577626683304265,-1078.1308333333334,25.91,-1104.0408333333335,-41.610607230155672
2025-03-31,France,Paid Social,6,89,-83,0.06741573033707865,19683.31,23592.64,-3909.3299999999981,0.83429874740597076,-2933.76,48.41,-2982.17,-60.602354885354274
2025-03-31,France,Partnerships,9,248,-239,0.036290322580645164,885.16,15267.34,-14382.18,0.057977355583880362,127.29111111111109,40.57,86.7211111111111,3.137567441733081
2025-03-31,Germany,Affiliate,8,147,-139,0.054421768707482991,13587.73,12346.8,1240.9300000000003,1.1005062040366735,-1386.03,47.03,-1433.06,-29.47118860301935
2025-03-31,Germany,Organic,12,278,-266,0.043165467625899283,18473.41,13004.57,5468.84,1.4205321667690667,-1307.2283333333332,25.8,-1333.0283333333332,-50.667764857881131
2025-03-31,Germany,Paid Search,16,73,-57,0.21917808219178081,12161.21,19815.97,-7654.760000000002,0.61370752983578392,-594.81125,28.34,-623.15125,-20.988399788285108
2025-03-31,Germany,Paid Social,11,101,-90,0.10891089108910891,2648.59,4617.92,-1969.33,0.57354609867646045,-85.6190909090909,21.15,-106.76909090909089,-4.0481839673329034
2025-03-31,Germany,Partnerships,6,195,-189,0.030769230769230771,10454.58,7144.96,3309.62,1.463210430849158,-1594.3133333333333,26.53,-1620.8433333333332,-60.094735519537629
2025-03-31,Spain,Affiliate,6,446,-440,0.013452914798206279,11084.23,12759.83,-1675.6000000000004,0.86868163604060555,-1654.4316666666666,52.27,-1706.7016666666666,-31.651648491805368
2025-03-31,Spain,Organic,21,320,-299,0.065625,5064.43,3344.45,1719.9800000000005,1.5142788799354157,-76.066666666666649,59.97,-136.03666666666663,-1.2684119837696624
2025-03-31,Spain,Paid Search,12,167,-155,0.0718562874251497,7411.87,5592.6,1819.2699999999995,1.3252995029145656,-479.11916666666667,68.67,-547.78916666666669,-6.9771248968496673
2025-03-31,Spain,Paid Social,14,59,-45,0.23728813559322035,6741.19,16127.16,-9385.9700000000012,0.41800230170718217,-277.3378571428571,29.99,-307.32785714285711,-9.2476777973610247
2025-03-31,Spain,Partnerships,5,213,-208,0.023474178403755867,16631.83,23218.3,-6586.4699999999975,0.71632419255501056,-3258.8340000000003,33.04,-3291.8740000000003,-98.632990314769984
2025-03-31,UK,Affiliate,6,359,-353,0.016713091922005572,13978.09,12099.48,1878.6100000000006,1.1552636972828585,-2206.8616666666667,50.34,-2257.2016666666668,-43.839127267911529
2025-03-31,UK,Organic,14,466,-452,0.030042918454935622,6720.13,2466.11,4254.02,2.7249919914359051,-272.25857142857149,33.15,-305.40857142857146,-8.2129282482223687
2025-03-31,UK,Paid Search,12,279,-267,0.043010752688172046,8912.3,5644.48,3267.8199999999997,1.578940841317535,-550.19916666666666,53.46,-603.65916666666669,-10.291791370495075
2025-03-31,UK,Paid Social,13,130,-117,0.1,6465.61,15761.25,-9295.64,0.41022190498850025,-294.10692307692307,21.31,-315.41692307692307,-13.801357253727033
2025-03-31,UK,Partnerships,7,349,-342,0.020057306590257881,9863.72,19958.49,-10094.770000000002,0.49421173645902061,-1155.9014285714286,24.61,-1180.5114285714285,-46.968769954141756
2025-04-07,France,Affiliate,7,403,-396,0.017369727047146403,6836.75,15114.27,-8277.52,0.45233742681585015,-766.72000000000014,30.33,-797.05000000000018,-25.279261457303008
2025-04-07,France,Organic,10,64,-54,0.15625,4400.69,14071.48,-9670.79,0.31273824786021087,-248.99499999999998,72.8,-321.79499999999996,-3.420260989010989
2025-04-07,France,Paid Search,15,95,-80,0.15789473684210525,10825.37,8189.35,2636.0200000000004,1.3218839102004434,-542.21533333333332,40.81,-583.02533333333326,-13.286335048599199
2025-04-07,France,Paid Social,10,291,-281,0.034364261168384883,19011.68,20678.74,-1667.0600000000013,0.91938290243989718,-1715.886,31.47,-1747.356,-54.52449952335558
2025-04-07,France,Partnerships,5,405,-400,0.012345679012345678,16833.22,3267.57,13565.650000000001,5.1516019549695953,-3226.4020000000005,58.31,-3284.7120000000004,-55.331881323958164
2025-04-07,Germany,Affiliate,9,135,-126,0.066666666666666666,6520.04,16991.07,-10471.029999999999,0.38373333757085337,-469.4933333333334,22.5,-491.9933333333334,-20.866370370370372
2025-04-07,Germany,Organic,16,418,-402,0.038277511961722487,15010.35,15970.28,-959.93000000000029,0.93989272573805838,-752.2025,49.69,-801.89249999999993,-15.137905011068625
2025-04-07,Germany,Paid Search,12,462,-450,0.025974025974025976,17653.56,5142.0,12511.560000000001,3.4332088681446908,-1312.6233333333334,29.78,-1342.4033333333334,-44.077344974255652
2025-04-07,Germany,Paid Social,15,249,-234,0.060240963855421686,3232.37,16770.48,-13538.11,0.19274165080546293,-44.730666666666671,66.22,-110.95066666666668,-0.67548575455552207
2025-04-07,Germany,Partnerships,6,456,-450,0.013157894736842105,0.0,10691.51,-10691.51,0.0,165.94666666666666,39.64,126.30666666666666,4.1863437605112681
2025-04-07,Spain,Affiliate,7,74,-67,0.0945945945945946,16217.26,10075.07,6142.1900000000005,1.6096424143951358,-2138.8528571428574,33.01,-2171.8628571428576,-64.794088371489167
2025-04-07,Spain,Organic,8,446,-438,0.017937219730941704,9804.32,2441.06,7363.26,4.0164190966219593,-1075.06875,61.15,-1136.21875,-17.580846279640227
2025-04-07,Spain,Paid Search,16,247,-231,0.064777327935222673,2868.74,16178.16,-13309.42,0.17732177206802255,26.885625000000005,58.19,-31.304374999999993,0.4620317064787765
2025-04-07,Spain,Paid Social,13,484,-471,0.026859504132231406,2703.47,10254.97,-7551.5,0.26362534458901393,-60.876923076923063,47.47,-108.34692307692306,-1.2824293886017077
2025-04-07,Spain,Partnerships,7,403,-396,0.017369727047146403,0.0,1771.84,-1771.84,0.0,231.07428571428571,67.36,163.71428571428572,3.4304377332880893
2025-04-07,UK,Affiliate,6,231,-225,0.025974025974025976,9817.37,19898.42,-10081.049999999997,0.49337434831509241,-1527.4183333333333,45.13,-1572.5483333333334,-33.844855602333993
2025-04-07,UK,Organic,18,258,-240,0.069767441860465115,0.0,13919.07,-13919.07,0.0,124.39555555555555,33.55,90.845555555555549,3.7077661864547111
2025-04-07,UK,Paid Search,15,466,-451,0.032188841201716736,12306.7,2435.36,9871.34,5.053339136719007,-653.39666666666676,57.98,-711.37666666666678,-11.269345751408533
2025-04-07,UK,Paid Social,19,164,-145,0.11585365853658537,18235.07,14422.88,3812.1900000000005,1.2643154487869275,-787.24473684210523,31.99,-819.23473684210524,-24.6090883664303
2025-04-07,UK,Partnerships,4,257,-253,0.01556420233463035,0.0,12931.48,-12931.48,0.0,198.43,74.68,123.75,2.6570701660417781
2025-04-14,France,Affiliate,7,210,-203,0.033333333333333333,18185.05,1058.05,17127.0,17.187325740749493,-2429.2228571428568,53.85,-2483.0728571428567,-45.11091656718397
2025-04-14,France,Organic,6,404,-398,0.014851485148514851,18955.34,24059.75,-5104.41,0.78784442897370088,-3048.26,71.47,-3119.73,-42.650902476563594
2025-04-14,France,Paid Search,8,235,-227,0.034042553191489362,6550.9,13034.21,-6483.3099999999995,0.50259279235181875,-589.28624999999988,26.05,-615.33624999999984,-22.621353166986559
2025-04-14,France,Paid Social,16,119,-103,0.13445378151260504,0.0,12100.98,-12100.98,0.0,194.9875,47.03,147.9575,4.1460238145864343
2025-04-14,France,Partnerships,5,126,-121,0.03968253968253968,16749.33,18184.21,-1434.8799999999974,0.92109198034998507,-3059.684,32.38,-3092.0640000000003,-94.493020382952437
2025-04-14,Germany,Affiliate,11,304,-293,0.036184210526315791,19960.22,18202.09,1758.130000000001,1.0965894575842665,-1654.5681818181818,30.98,-1685.5481818181818,-53.407623686836082
2025-04-14,Germany,Organic,14,281,-267,0.0498220640569395,11383.04,20613.06,-9230.02,0.552224657571462,-586.82071428571442,48.03,-634.85071428571439,-12.217795425478126
2025-04-14,Germany,Paid Search,15,139,-124,0.1079136690647482,17232.09,24942.14,-7710.0499999999993,0.69088257864000446,-949.07266666666669,35.92,-984.99266666666665,-26.421844840386044
2025-04-14,Germany,Paid Social,19,388,-369,0.048969072164948453,13384.07,2129.7,11254.369999999999,6.2844860778513407,-484.50947368421055,51.25,-535.75947368421055,-9.4538433889602054
2025-04-14,Germany,Partnerships,5,184,-179,0.02717391304347826,4494.05,21148.38,-16654.33,0.21250091023520479,-712.384,63.46,-775.844,-11.225716987078474
2025-04-14,Spain,Affiliate,10,334,-324,0.029940119760479042,16415.77,3004.08,13411.69,5.464491624723709,-1409.385,71.03,-1480.415,-19.842108968041671
2025-04-14,Spain,Organic,19,227,-208,0.083700440528634359,4477.22,17568.59,-13091.369999999999,0.25484230663929208,-51.857368421052676,58.09,-109.94736842105269,-0.89270732348171244
2025-04-14,Spain,Paid Search,8,494,-486,0.016194331983805668,11774.8,6839.71,4935.0899999999992,1.7215349773601512,-1227.24625,25.22,-1252.46625,-48.66162767644726
2025-04-14,Spain,Paid Social,12,469,-457,0.0255863539445629,10884.57,5539.2,5345.37,1.9650075823223569,-680.48166666666668,60.6,-741.08166666666671,-11.229070407040703
2025-04-14,Spain,Partnerships,5,349,-344,0.014326647564469915,14427.06,9629.51,4797.5499999999993,1.498213304726824,-2728.794,40.89,-2769.6839999999997,-66.734996331621417
2025-04-14,UK,Affiliate,6,331,-325,0.01812688821752266,14726.15,23650.91,-8924.76,0.62264623221685755,-2212.7016666666664,64.53,-2277.2316666666666,-34.289503590061464
2025-04-14,UK,Organic,19,287,-268,0.066202090592334492,0.0,9199.85,-9199.85,0.0,197.08105263157896,75.55,121.53105263157896,2.6086175067052144
2025-04-14,UK,Paid Search,20,191,-171,0.10471204188481675,7324.6,6204.62,1119.9800000000005,1.1805074283356596,-148.16700000000006,32.7,-180.86700000000008,-4.5311009174311945
2025-04-14,UK,Paid Social,17,402,-385,0.04228855721393035,0.0,8108.15,-8108.15,0.0,148.23411764705881,27.57,120.66411764705882,5.37664554396296
2025-04-14,UK,Partnerships,7,303,-296,0.0231023102310231,0.0,9648.0,-9648.0,0.0,196.99,21.83,175.16000000000003,9.0238204306000931
2025-04-21,France,Affiliate,13,238,-225,0.0546218487394958,15891.51,4233.25,11658.26,3.7539738971239593,-1059.4907692307693,24.47,-1083.9607692307693,-43.297538587281132
2025-04-21,France,Organic,17,320,-303,0.053125,0.0,6096.33,-6096.33,0.0,160.00294117647059,62.35,97.652941176470591,2.5662059531109955
2025-04-21,France,Paid Search,13,188,-175,0.069148936170212769,12937.74,1529.09,11408.65,8.4610716177595826,-759.373076923077,46.65,-806.02307692307693,-16.278093824717619
2025-04-21,France,Paid Social,15,244,-229,0.061475409836065573,7215.1,6697.88,517.22000000000025,1.0772214491749628,-311.99733333333342,59.13,-371.12733333333341,-5.2764642877276069
2025-04-21,France,Partnerships,6,211,-205,0.02843601895734597,16354.14,15825.96,528.18000000000029,1.0333742787167415,-2522.3916666666664,29.8,-2552.1916666666666,-84.644015659955244
2025-04-21,Germany,Affiliate,10,309,-299,0.032362459546925564,14612.93,19056.53,-4443.5999999999985,0.76682008739261565,-1345.5059999999999,49.5,-1395.0059999999999,-27.181939393939391
2025-04-21,Germany,Organic,7,263,-256,0.026615969581749048,8426.09,9482.19,-1056.1000000000004,0.88862277596209316,-1029.0585714285714,63.24,-1092.2985714285714,-16.272273425499233
2025-04-21,Germany,Paid Search,13,177,-164,0.073446327683615822,0.0,7641.46,-7641.46,0.0,180.85230769230768,20.75,160.10230769230768,8.7157738646895258
2025-04-21,Germany,Paid Social,13,289,-276,0.044982698961937718,3628.6,3280.59,348.00999999999976,1.106081528017826,-154.59769230769231,26.27,-180.86769230769232,-5.8849521243887448
2025-04-21,Germany,Partnerships,5,262,-257,0.019083969465648856,19472.37,24380.42,-4908.0499999999993,0.79868886590140775,-3714.6879999999996,23.79,-3738.4779999999996,-156.14493484657419
2025-04-21,Spain,Affiliate,7,272,-265,0.025735294117647058,16346.43,6251.55,10094.880000000001,2.6147803344770497,-2177.0728571428572,63.0,-2240.0728571428572,-34.556712018140587
2025-04-21,Spain,Organic,13,497,-484,0.026156941649899398,7615.55,23792.07,-16176.52,0.32008774352126573,-334.65846153846155,46.75,-381.40846153846155,-7.1584697655285892
2025-04-21,Spain,Paid Search,14,180,-166,0.077777777777777779,12393.14,14659.39,-2266.25,0.84540625496695287,-703.04357142857145,24.23,-727.27357142857147,-29.015417723011616
2025-04-21,Spain,Paid Social,15,52,-37,0.28846153846153844,0.0,2596.64,-2596.64,0.0,253.364,78.42,174.94400000000002,3.2308594746238204
2025-04-21,Spain,Partnerships,7,192,-185,0.036458333333333336,19483.96,11984.51,7499.4499999999989,1.625761921013041,-2586.0214285714283,54.73,-2640.7514285714283,-47.250528568818353
2025-04-21,UK,Affiliate,9,220,-211,0.040909090909090909,13639.29,12269.25,1370.0400000000009,1.1116645271715875,-1312.3822222222223,41.94,-1354.3222222222223,-31.291898479309069
2025-04-21,UK,Organic,11,410,-399,0.026829268292682926,1254.35,9887.35,-8633.0,0.12686412436092581,38.344545454545475,57.82,-19.475454545454525,0.66317096946636933
2025-04-21,UK,Paid Search,15,430,-415,0.034883720930232558,811.49,11830.5,-11019.01,0.068593043404758886,104.27599999999998,37.1,67.175999999999988,2.8106738544474386
2025-04-21,UK,Paid Social,15,433,-418,0.034642032332563508,9968.97,15677.21,-5708.24,0.63588929407719863,-459.02666666666664,30.43,-489.45666666666665,-15.084675210866468
2025-04-21,UK,Partnerships,10,435,-425,0.022988505747126436,16433.86,11990.74,4443.1200000000008,1.3705459379487839,-1473.121,22.37,-1495.491,-65.852525704067943
